"strategy","genes","s","N","gen","n_rep","p_lost","ibd","ibd_sd","rpg","drag","p_ibd","p_drag","p_both","drag_q95","p_both_lo","p_both_hi","gain"
"rec12",1,0.6,80,3,150,0,0.995344311377246,0.00212040483784225,0.981736526946108,13.45,1,0.966666666666667,0.966666666666667,30,0.923927677462653,0.989089813531089,0.0074068316505044
"rec12",1,0.6,100,1,120,0,0.936427145708583,0.0140829106433773,0.822043413173653,45.6458333333333,1,0.183333333333333,0.183333333333333,67.5,0.118606421556804,0.264306571168272,0.0431301902820807
"rec12",1,0.6,100,2,120,0,0.982541167664671,0.00646743808520206,0.940101047904192,20.875,1,0.808333333333333,0.808333333333333,40,0.72641761726268,0.874448275143536,0.0183766210576116
"rec12",1,0.6,100,3,120,0,0.995901946107784,0.00200272234143141,0.98128118762475,12.7083333333333,1,0.983333333333333,0.983333333333333,30,0.941090780532973,0.997975177662307,0.00701302830867821
"rec12",1,0.6,120,1,100,0,0.937994011976048,0.0109272633290498,0.82562874251497,44.625,1,0.18,0.18,65.125,0.110311229153261,0.269477085966812,0.0441715959400177
"rec12",1,0.6,120,2,100,0,0.984303892215569,0.00588166040244953,0.946803892215569,22,1,0.78,0.78,45,0.686080346213682,0.856696423250185,0.0191323964631341
"rec12",1,0.6,120,3,100,0,0.996287425149701,0.0019206421175215,0.984049401197605,11.925,1,0.95,0.95,30.25,0.887165088894537,0.983568120817948,0.00668722366176543
"rec12",1,0.6,160,1,90,0,0.939978376580173,0.0103136758678195,0.831728210246174,46.5277777777778,1,0.133333333333333,0.133333333333333,65,0.0708362050670467,0.22132650051665,0.0468431396684648
"rec12",1,0.6,160,2,90,0,0.986327345309381,0.00484540035316088,0.950474051896208,19.0833333333333,1,0.877777777777778,0.877777777777778,41.375,0.7918257953654,0.937379390599158,0.020187321398469
"rec12",1,0.6,160,3,90,0,0.99664005322688,0.00159175230122772,0.985154690618762,10.1666666666667,1,1,1,22.75,0.959841080384225,1,0.00570201799601165
"rec12",1,0.6,200,1,90,0,0.943479707252162,0.0115850288077931,0.833507984031936,41.9166666666667,1,0.288888888888889,0.288888888888889,66.375,0.198159402030974,0.393987636532328,0.0501852720172719
"rec12",1,0.6,200,2,90,0,0.987009314703925,0.00523689045845833,0.952262142381903,19.1388888888889,1,0.888888888888889,0.888888888888889,42.5,0.805141363211405,0.94541439504987,0.0189443029249448
"rec12",1,0.6,200,3,90,0,0.99704757152362,0.00141646129195223,0.986576846307385,9.22222222222222,1,1,1,20,0.959841080384225,1,0.00582116013850523
"rec12",1,0.6,250,1,90,0,0.946423819028609,0.0104844337020393,0.839728875582169,40.25,1,0.266666666666667,0.266666666666667,62.5,0.178918961135762,0.370322387111767,0.0526843776252234
"rec12",1,0.6,250,2,90,0,0.989321357285429,0.00404530994996425,0.958532934131737,17.25,1,0.922222222222222,0.922222222222222,35,0.846293891918057,0.96815743687868,0.0196695685413774
"rec12",1,0.6,250,3,90,0,0.997463406520293,0.00110335253619649,0.987250499001996,7.94444444444444,1,1,1,15,0.959841080384225,1,0.00489731084048454
"rec12",1,0.6,320,1,90,0,0.948220226214238,0.0105069850821222,0.844843646041251,41.8611111111111,1,0.244444444444444,0.244444444444444,61.375,0.159969293043021,0.346376726582402,0.054400348224759
"rec12",1,0.6,320,2,90,0,0.989529274783766,0.00358968451153744,0.959347970725216,19.1666666666667,1,0.866666666666667,0.866666666666667,40,0.77867349948335,0.929163794932953,0.0190608357884593
"rec12",1,0.6,320,3,90,0,0.997571523619428,0.00104242997286185,0.987425149700599,7.44444444444444,1,1,1,15,0.959841080384225,1,0.00494402535734845
"rec12",1,0.6,400,1,90,0,0.947438456420492,0.00874178119563059,0.842564870259481,41.9166666666667,1,0.233333333333333,0.233333333333333,61.375,0.150611523385766,0.334291516859158,0.0539722572582851
"rec12",1,0.6,400,2,90,0,0.990502328675981,0.00346865979183457,0.958033932135729,16.6111111111111,1,0.955555555555556,0.955555555555556,30,0.890099173121986,0.987759472149989,0.0204856029521485
"rec12",1,0.6,400,3,90,0,0.99772122421823,0.000977611294701659,0.985470725216234,7.44444444444445,1,1,1,15,0.959841080384225,1,0.0045217768372124
"rec12",2,0.6,20,1,300,0.00666666666666671,0.898143310694048,0.0209696046557849,0.753913314310975,136.258389261745,0.473333333333333,0.00333333333333333,0.00333333333333333,213.625,8.43891323178005e-05,0.0184312520480678,0.0109781106929637
"rec12",2,0.6,20,2,300,0.00666666666666671,0.945916891050115,0.0173539322713586,0.876313647872041,79.8741610738255,0.983333333333333,0.233333333333333,0.233333333333333,122.5,0.186649824407041,0.285369008515505,0.00608741469601544
"rec12",2,0.6,20,3,300,0.0133333333333333,0.975375262987538,0.00943483817769042,0.945723418028807,63.6402027027027,0.986666666666667,0.476666666666667,0.476666666666667,102.5,0.418958158070027,0.534840457724735,0.00930605206896374
"rec12",2,0.6,40,1,300,0,0.909263972055888,0.0188490127759526,0.771591816367265,125.2,0.673333333333333,0.03,0.0233333333333333,190.125,0.00943150206179464,0.0474825650297819,0.0215733160722263
"rec12",2,0.6,40,2,300,0,0.9575,0.0136049112187017,0.894418662674651,70.9583333333333,1,0.356666666666667,0.356666666666667,110.125,0.302450314874084,0.413745590695789,0.0116049127960672
"rec12",2,0.6,40,3,300,0,0.98190618762475,0.00653634200555617,0.956783932135729,56.7666666666667,1,0.573333333333333,0.573333333333333,95,0.515206383383555,0.629997446928277,0.00993954237899069
"rec12",2,0.6,60,1,200,0,0.916710329341317,0.0163169438407183,0.790142215568862,118.5,0.87,0.035,0.025,185.125,0.00816616619084252,0.0573743511268459,0.0283436969956521
"rec12",2,0.6,60,2,200,0,0.964906437125749,0.01000800995544,0.910370508982036,65.8125,1,0.435,0.435,97.625,0.365217069169652,0.506738792187527,0.014740525345872
"rec12",2,0.6,60,3,200,0,0.985520209580838,0.00445362363181538,0.963461826347305,48.1,1,0.76,0.76,82.5,0.69469371435286,0.817428096107528,0.00938877478062276
"rec12",2,0.6,80,1,150,0,0.919116766467066,0.0137452658052342,0.791202594810379,115.7,0.926666666666667,0.06,0.06,173.875,0.0277999777944559,0.110841520013625,0.0310177328495367
"rec12",2,0.6,80,2,150,0,0.966606786427146,0.0102118240335252,0.914221556886228,65.1833333333333,1,0.44,0.44,101.375,0.359134742199968,0.523282692006817,0.0159650155052179
"rec12",2,0.6,80,3,150,0,0.986571856287425,0.00436037354113455,0.967599800399202,47.65,1,0.746666666666667,0.746666666666667,83.875,0.669256172290354,0.814069563092386,0.0096665509626638
"rec12",2,0.6,100,1,120,0,0.922561127744511,0.0140303805299799,0.799837824351297,113.395833333333,0.966666666666667,0.075,0.075,165.25,0.0348673906119621,0.137601057890367,0.0356479153026767
"rec12",2,0.6,100,2,120,0,0.970696107784431,0.00932744762681092,0.922766966067864,63.4791666666667,1,0.475,0.475,97.5,0.383110328200741,0.568152621557485,0.0177093830728528
"rec12",2,0.6,100,3,120,0,0.988273453093812,0.00413782204535417,0.970440369261477,42,1,0.841666666666667,0.841666666666667,72.625,0.763836443971788,0.901897705259408,0.00872310010823633
"rec12",2,0.6,120,1,100,0,0.925404191616766,0.0130866327582977,0.804288922155689,114.95,0.99,0.06,0.06,162.625,0.0223348860713164,0.126029934580823,0.0374497999044952
"rec12",2,0.6,120,2,100,0,0.972163173652695,0.00693863617114118,0.922627245508982,61.275,1,0.5,0.5,92.75,0.398321129503301,0.601678870496699,0.0178443001214324
"rec12",2,0.6,120,3,100,0,0.988809880239521,0.00337497734735885,0.970755988023952,38.7,1,0.92,0.92,62.5,0.848442364135579,0.964828437481837,0.00887986663275079
"rec12",2,0.6,160,1,90,0,0.926505322687957,0.012967313943082,0.808416500332668,118,1,0.0222222222222222,0.0222222222222222,165,0.00270263585014776,0.0779776854776639,0.0388132099390524
"rec12",2,0.6,160,2,90,0,0.973860612109115,0.00746416706421541,0.9270874916833,59.7777777777778,1,0.544444444444444,0.544444444444444,87.5,0.43603664562639,0.649845255365562,0.0190394307918258
"rec12",2,0.6,160,3,90,0,0.989479374584165,0.00328928409190342,0.970292747837658,38.1944444444444,1,0.9,0.9,71.375,0.818640027116068,0.953244684725836,0.00833194934778189
"rec12",2,0.6,200,1,90,0,0.9312375249501,0.0120060765294017,0.811360612109115,113.722222222222,1,0.0666666666666667,0.0666666666666667,156.375,0.024856666279035,0.139475699484797,0.0437700392155075
"rec12",2,0.6,200,2,90,0,0.976746506986028,0.00598676229728275,0.932543246839654,60.9444444444444,1,0.488888888888889,0.488888888888889,87.5,0.381987486252586,0.596541867284459,0.0194260525536374
"rec12",2,0.6,200,3,90,0,0.990627079174983,0.00244604501577698,0.974367930805057,37.5833333333333,1,0.9,0.9,72.5,0.818640027116068,0.953244684725836,0.00786206745788194
"rec12",2,0.6,250,1,90,0,0.933000665335995,0.0106348200363055,0.818488023952096,108.444444444444,1,0.0333333333333333,0.0333333333333333,158.875,0.00692760273101017,0.0943360934131362,0.0451013238084493
"rec12",2,0.6,250,2,90,0,0.978035595475715,0.0062645973307266,0.937433466400532,58.3055555555556,1,0.566666666666667,0.566666666666667,88.875,0.458005749222027,0.670815715178542,0.0195638845489987
"rec12",2,0.6,250,3,90,0,0.991275781769794,0.00278522752595397,0.977037591483699,32.3888888888889,1,0.955555555555556,0.955555555555556,56.375,0.890099173121986,0.987759472149989,0.00781496857482866
"rec12",2,0.6,320,1,90,0,0.936069527611444,0.0102965717021063,0.826305721889554,109.111111111111,1,0.0555555555555556,0.0555555555555556,150,0.0182825458148836,0.124902665929017,0.0479830713260003
"rec12",2,0.6,320,2,90,0,0.979565868263473,0.00567436296353893,0.941733200266134,57.8055555555556,1,0.555555555555556,0.555555555555556,91.375,0.446996014464897,0.660355843683954,0.0195461628708659
"rec12",2,0.6,320,3,90,0,0.992024284763806,0.00268393939177992,0.978127079174983,29.3055555555556,1,0.966666666666667,0.966666666666667,56.375,0.905663906586864,0.99307239726899,0.00776895378973207
"rec12",2,0.6,400,1,90,0,0.936834664005323,0.0104794590778047,0.830713572854291,111.027777777778,1,0.0777777777777778,0.0777777777777778,150,0.0318425631213195,0.153706108081943,0.0494675723053672
"rec12",2,0.6,400,2,90,0,0.980605455755156,0.00506000619661586,0.945450765136394,55.7777777777778,1,0.6,0.6,85,0.49134131830344,0.701886084429682,0.0206161571407579
"rec12",2,0.6,400,3,90,0,0.992656353958749,0.00221841751482644,0.980331004657352,26.6666666666667,1,1,1,52.5,0.959841080384225,1,0.00782775390811176
"rec12",3,0.6,20,1,300,0.0533333333333333,0.886056232605212,0.0227395583085678,0.728846883697394,252.007042253521,0.256666666666667,0,0,349.625,0,0.0122209746942935,0.00427636301842994
"rec12",3,0.6,20,2,300,0.123333333333333,0.930514446392386,0.0184780197759552,0.847220008651898,165.171102661597,0.823333333333333,0.0566666666666667,0.0566666666666667,252.25,0.0333533115166846,0.0891804044341631,0.00248198605504905
"rec12",3,0.6,20,3,300,0.17,0.958772214606931,0.012763230475279,0.915758843758267,129.347389558233,0.83,0.173333333333333,0.173333333333333,210,0.132246481903705,0.221008852447475,0.0057747206390432
"rec12",3,0.6,40,1,300,0.0033333333333333,0.892571045200569,0.0203888212338364,0.741288326357319,227.633779264214,0.39,0.00333333333333333,0.00333333333333333,315,8.43891323178005e-05,0.0184312520480678,0.0112538444011368
"rec12",3,0.6,40,2,300,0.00666666666666671,0.939871096732709,0.0168591096663107,0.86390306635052,137.911073825503,0.976666666666667,0.116666666666667,0.113333333333333,205,0.079775831324687,0.154759535142672,0.00729913043911306
"rec12",3,0.6,40,3,300,0.0133333333333333,0.967402188865512,0.0104288317203116,0.930798875222528,110.143581081081,0.986666666666667,0.33,0.33,172.5,0.277038686768889,0.38635884531596,0.00878143641055318
"rec12",3,0.6,60,1,200,0,0.89872754491018,0.0194311088626166,0.755931886227545,212.7,0.465,0.005,0.005,277.625,0.000126581027867018,0.0275418984572056,0.0164971730645851
"rec12",3,0.6,60,2,200,0,0.947166916167665,0.0171026495730893,0.880508982035928,123.45,0.99,0.13,0.13,175.125,0.0867083527685753,0.184652330523413,0.0110623427117626
"rec12",3,0.6,60,3,200,0,0.972451347305389,0.00866704935767279,0.941006736526946,95.375,1,0.45,0.45,145,0.379753589978885,0.521750689006462,0.00970973353098166
"rec12",3,0.6,80,1,150,0,0.903003992015968,0.0187313908267003,0.76309880239521,216.45,0.5,0,0,288.875,0,0.0242925971661085,0.0220534104204961
"rec12",3,0.6,80,2,150,0,0.950863273453094,0.0142613288943636,0.88496506986028,119.933333333333,0.993333333333333,0.2,0.2,183.875,0.139193999223658,0.273036217790927,0.0128973385161634
"rec12",3,0.6,80,3,150,0,0.974301397205589,0.00738625227484639,0.94625249500998,90.1,1,0.566666666666667,0.566666666666667,140,0.483383532253156,0.647263534302511,0.00986642969333838
"rec12",3,0.6,100,1,120,0,0.904609530938124,0.0171358839193858,0.7687250499002,201.729166666667,0.591666666666667,0,0,260.5,0,0.0302729725774201,0.0231115830243907
"rec12",3,0.6,100,2,120,0,0.952033433133733,0.0114702639860006,0.889945109780439,117.125,1,0.183333333333333,0.183333333333333,162.75,0.118606421556804,0.264306571168272,0.0130193358657698
"rec12",3,0.6,100,3,120,0,0.976390968063872,0.00622842410427126,0.949014471057884,86.8333333333333,1,0.575,0.575,137.875,0.481465006387162,0.66474405196264,0.0108490201252056
"rec12",3,0.6,120,1,100,0,0.912080838323353,0.0155360188332002,0.782702095808383,199.65,0.82,0.01,0,252.625,0,0.0362166926451765,0.0300322777658468
"rec12",3,0.6,120,2,100,0,0.957230538922156,0.0101904755706736,0.899446107784431,114.225,1,0.27,0.27,175.125,0.186066422290741,0.368016272908975,0.0144867966998648
"rec12",3,0.6,120,3,100,0,0.977979041916168,0.00492286052492617,0.951766467065868,83.375,1,0.63,0.63,125.5,0.527648359448317,0.724433420385449,0.00972244547596959
"rec12",3,0.6,160,1,90,0,0.916758150365935,0.0167560166221977,0.789520958083832,194.916666666667,0.833333333333333,0.0222222222222222,0.0222222222222222,255.25,0.00270263585014776,0.0779776854776639,0.0353915730574427
"rec12",3,0.6,160,2,90,0,0.961626746506986,0.00885910744004101,0.904948436460413,106.777777777778,1,0.344444444444444,0.344444444444444,156.375,0.247404285408121,0.452039998334117,0.0162994580870906
"rec12",3,0.6,160,3,90,0,0.981062874251497,0.0048966416680908,0.957784431137725,75.0555555555556,1,0.733333333333333,0.733333333333333,121.375,0.629677612888233,0.821081038864238,0.00979641025717574
"rec12",3,0.6,200,1,90,0,0.915028276779774,0.0137858443798002,0.787824351297405,195.194444444444,0.844444444444444,0,0,256.375,0,0.0401589196157747,0.0331493285635088
"rec12",3,0.6,200,2,90,0,0.962267132401863,0.00894825785265705,0.907692947438456,106.638888888889,1,0.311111111111111,0.311111111111111,146.375,0.217669532851391,0.417391522807753,0.0177574795674349
"rec12",3,0.6,200,3,90,0,0.981603459747172,0.00423265231360567,0.957925815036593,71.7222222222222,1,0.788888888888889,0.788888888888889,111.375,0.690121370950314,0.867850120336232,0.00999667341659876
"rec12",3,0.6,250,1,90,0,0.916467065868263,0.0125182145875039,0.790144710578842,208,0.9,0.0111111111111111,0.0111111111111111,260,0.000281269413942739,0.0603574805747319,0.0348462684255557
"rec12",3,0.6,250,2,90,0,0.964787092481703,0.00786711587735536,0.914437791084498,112.25,1,0.255555555555556,0.255555555555556,161.375,0.16940626930248,0.358385970674647,0.0200859481644042
"rec12",3,0.6,250,3,90,0,0.982568196939454,0.0042091878467023,0.961152694610778,70.9166666666667,1,0.822222222222222,0.822222222222222,112.5,0.727415234796895,0.894830920127363,0.0097700203458525
"rec12",3,0.6,320,1,90,0,0.920284431137725,0.0118997191256551,0.795600465735196,203.694444444444,0.955555555555556,0.0111111111111111,0,255,0,0.0401589196157747,0.0381470970650847
"rec12",3,0.6,320,2,90,0,0.9666749833666,0.00725286497521469,0.918587824351297,108.222222222222,1,0.3,0.3,143.875,0.207881899686357,0.405721215042916,0.0197695376668766
"rec12",3,0.6,320,3,90,0,0.983316699933466,0.00394516991688614,0.96309880239521,70.8888888888889,1,0.8,0.8,108.875,0.702457549867273,0.876944453989086,0.00940401015856119
"rec12",3,0.6,400,1,90,0,0.923952095808383,0.0115521380951407,0.805755156353959,198.416666666667,0.966666666666667,0,0,251.375,0,0.0401589196157747,0.042596963421923
"rec12",3,0.6,400,2,90,0,0.968363273453094,0.00636986478969315,0.920983033932136,104.944444444444,1,0.255555555555556,0.255555555555556,141.625,0.16940626930248,0.358385970674647,0.0194690612917574
"rec12",3,0.6,400,3,90,0,0.984156686626746,0.00327564660358515,0.964313040585496,64.3333333333333,1,0.855555555555556,0.855555555555556,100,0.765668437659294,0.920786837502564,0.00932734131956984
"rec12",4,0.6,20,1,300,0.29,0.876507548283714,0.0211439414836624,0.710649124286638,386.115023474178,0.0933333333333333,0,0,530,0,0.0122209746942935,0.00191869781563633
"rec12",4,0.6,20,2,300,0.483333333333333,0.920272358508789,0.0173564419796653,0.827965037666602,263.306451612903,0.446666666666667,0.00666666666666667,0.00666666666666667,380.75,0.000808386412799792,0.0238734975721736,0.00106118408344601
"rec12",4,0.6,20,3,300,0.653333333333333,0.947079398894519,0.0135507002231112,0.892798537540304,200.456730769231,0.343333333333333,0.04,0.04,281.375,0.0208365763064137,0.0688289881894961,0.00361356613695685
"rec12",4,0.6,40,1,300,0.0633333333333334,0.878859718285848,0.0192442179682079,0.713160866878343,368.701067615658,0.116666666666667,0,0,520,0,0.0122209746942935,0.00336037381261879
"rec12",4,0.6,40,2,300,0.123333333333333,0.920917670362697,0.0168507115564117,0.828404977118007,237.851711026616,0.766666666666667,0.0133333333333333,0.01,339.75,0.00206700723509232,0.0289445112556926,0.00268112381068029
"rec12",4,0.6,40,3,300,0.21,0.948782814118598,0.0138015376240975,0.895468556557771,183.154008438819,0.79,0.0766666666666667,0.0766666666666667,275.5,0.0492187838756745,0.112818115360482,0.00652406509063448
"rec12",4,0.6,60,1,200,0.02,0.884318098496884,0.0196503458795639,0.726292313332519,336.058673469388,0.225,0,0,446.875,0,0.0182753403551362,0.00919478765986007
"rec12",4,0.6,60,2,200,0.05,0.927241569492594,0.0168146956223704,0.841502521273243,207.342105263158,0.88,0.04,0.04,287.5,0.0174248089944806,0.077291968226016,0.0045391688427656
"rec12",4,0.6,60,3,200,0.065,0.955069806910244,0.0115006681573525,0.909487175381857,160.280748663102,0.935,0.195,0.195,246.75,0.142491874779059,0.256785687526559,0.00795504405800525
"rec12",4,0.6,80,1,150,0.00666666666666671,0.88609693364948,0.0204874657858254,0.733522887111683,325.369127516779,0.24,0,0,444,0,0.0242925971661085,0.0111057108378322
"rec12",4,0.6,80,2,150,0.00666666666666671,0.930916690109713,0.0174009278616748,0.850987622071294,202.43288590604,0.933333333333333,0.04,0.04,282.5,0.014818521114898,0.0850278147181988,0.00706420785930391
"rec12",4,0.6,80,3,150,0.00666666666666671,0.958450548567295,0.0102687149104666,0.917112084555721,156.057046979866,0.993333333333333,0.24,0.24,237,0.174104547300333,0.316454750546819,0.00859220756314154
"rec12",4,0.6,100,1,120,0,0.890868263473054,0.0192376148059431,0.739221556886227,327.166666666667,0.308333333333333,0,0,422.625,0,0.0302729725774201,0.0147586071959201
"rec12",4,0.6,100,2,120,0,0.935809630738523,0.015791922844378,0.858008982035928,193.395833333333,0.966666666666667,0.0666666666666667,0.0666666666666667,265.125,0.0292191843137964,0.127136748239213,0.00896351011901162
"rec12",4,0.6,100,3,120,0.0083333333333333,0.962587430181653,0.00950342700221511,0.92311175967393,142.96218487395,0.991666666666667,0.308333333333333,0.308333333333333,207.75,0.227255119633832,0.399136764531952,0.00965790348982996
"rec12",4,0.6,120,1,100,0,0.895426646706587,0.0167699010657384,0.746444610778443,317.525,0.47,0,0,415.25,0,0.0362166926451765,0.0186761942938964
"rec12",4,0.6,120,2,100,0,0.93747005988024,0.0149830660853275,0.859738023952096,186.725,1,0.1,0.1,265.75,0.049004689221486,0.176222597740023,0.00868064356219297
"rec12",4,0.6,120,3,100,0.01,0.964495251920402,0.007278371630661,0.926094780136696,137.676767676768,0.99,0.36,0.36,193.5,0.266408422733235,0.462121893327423,0.0104606094558009
"rec12",4,0.6,160,1,90,0,0.895018296739854,0.0169929281495271,0.750715236194278,309.666666666667,0.4,0,0,387.75,0,0.0401589196157747,0.0209253149903467
"rec12",4,0.6,160,2,90,0,0.943072188955422,0.0124484033297173,0.873685961410512,181.055555555556,1,0.0555555555555556,0.0555555555555556,241.375,0.0182825458148836,0.124902665929017,0.0152238330233076
"rec12",4,0.6,160,3,90,0,0.967939121756487,0.00705043411253495,0.934015302727878,130.194444444444,1,0.422222222222222,0.422222222222222,187.5,0.318775582044042,0.530933774023416,0.0106403777134191
"rec12",4,0.6,200,1,90,0,0.901239188290087,0.0150833202488689,0.757277112441783,299.194444444444,0.6,0,0,386.375,0,0.0401589196157747,0.0266175893700556
"rec12",4,0.6,200,2,90,0,0.947130738522954,0.00989282760695834,0.877769461077844,174.916666666667,1,0.0666666666666667,0.0666666666666667,236.625,0.024856666279035,0.139475699484797,0.014549579128601
"rec12",4,0.6,200,3,90,0,0.969893546240852,0.00644158136653275,0.938306719893546,123.333333333333,1,0.511111111111111,0.511111111111111,182.5,0.403458132715541,0.618012513747414,0.0103296691899817
"rec12",4,0.6,250,1,90,0,0.904141716566866,0.0133928251881012,0.77125748502994,293.666666666667,0.633333333333333,0,0,365,0,0.0401589196157747,0.028632518884356
"rec12",4,0.6,250,2,90,0,0.948419827012641,0.00975841062624574,0.885961410512309,171.111111111111,1,0.111111111111111,0.111111111111111,228.875,0.0545856049501299,0.194858636788595,0.0146556320568841
"rec12",4,0.6,250,3,90,0,0.970251164337991,0.00565670869962721,0.940003326679973,121.555555555556,1,0.533333333333333,0.533333333333333,177.5,0.425127344744916,0.639284321387208,0.0104097372616613
"rec12",4,0.6,320,1,90,0,0.907027611443779,0.0134311690762321,0.770467398536261,305.555555555556,0.644444444444444,0,0,378.875,0,0.0401589196157747,0.0317632888386787
"rec12",4,0.6,320,2,90,0,0.951713240186294,0.00938860692863921,0.88980372588157,171.888888888889,1,0.0888888888888889,0.0888888888888889,240,0.0391606927491511,0.167653220874137,0.016156155150328
"rec12",4,0.6,320,3,90,0,0.972704590818363,0.00531787038459932,0.943646041250832,119.388888888889,1,0.511111111111111,0.511111111111111,165,0.403458132715541,0.618012513747414,0.010512128995414
"rec12",4,0.6,400,1,90,0,0.910287757817698,0.0122409606496264,0.772155688622754,304.472222222222,0.8,0,0,363.875,0,0.0401589196157747,0.0352989608316676
"rec12",4,0.6,400,2,90,0,0.955073186959414,0.0075877511960591,0.89061876247505,170.305555555556,1,0.0777777777777778,0.0777777777777778,218.875,0.0318425631213195,0.153706108081943,0.0180196290287724
"rec12",4,0.6,400,3,90,0,0.974500998003992,0.00477341098604362,0.946091151031271,113.25,1,0.611111111111111,0.611111111111111,157.5,0.502557105957265,0.71213770545717,0.0102342351052548
"rec_bg",1,0.5,20,1,300,0,0.895411676646707,0.0260791116073898,0.782801896207585,48.0166666666667,0.416666666666667,0.186666666666667,0.0766666666666667,80.125,0.0492187838756745,0.112818115360482,0.0266043876875981
"rec_bg",1,0.5,20,2,300,0,0.955973053892216,0.0170417025666802,0.905538922155689,25.3583333333333,1,0.7,0.7,50,0.644680495536939,0.751318423475953,0.0128410811621779
"rec_bg",1,0.5,20,3,300,0,0.981509481037924,0.0100919731506709,0.958677644710579,16.1,1,0.91,0.91,35,0.871757491226702,0.939850470162348,0.0064870658179977
"rec_bg",1,0.5,40,1,300,0,0.905508982035928,0.0182666573715187,0.801090319361277,47.5833333333333,0.63,0.176666666666667,0.12,72.5,0.0854788022917196,0.162243942330243,0.0381949951808447
"rec_bg",1,0.5,40,2,300,0,0.967075848303393,0.0115721378924882,0.925299401197605,24.475,1,0.73,0.73,45,0.675981226827894,0.779411734671312,0.0186704946002178
"rec_bg",1,0.5,40,3,300,0,0.989441117764471,0.00601309679465015,0.973530439121757,15.0833333333333,1,0.983333333333333,0.983333333333333,30,0.961536255035004,0.994566794684895,0.0087323695314954
"rec_bg",1,0.5,60,1,200,0,0.912365269461078,0.0160661104498215,0.81064371257485,45.4,0.755,0.225,0.16,72.5,0.112087497645802,0.218299015351341,0.0445427435399022
"rec_bg",1,0.5,60,2,200,0,0.972713323353293,0.00951322433288167,0.934094311377246,23.0125,1,0.775,0.775,45,0.710760394031235,0.830897452870175,0.0206461475800812
"rec_bg",1,0.5,60,3,200,0,0.992140718562874,0.00404440901583171,0.978207335329341,13.425,1,0.995,0.995,25,0.972458101542794,0.999873418972133,0.00859261649144184
"rec_bg",1,0.5,80,1,150,0,0.9162375249501,0.0170317418418612,0.818637724550898,44.0333333333333,0.813333333333333,0.213333333333333,0.166666666666667,72.5,0.110857332017575,0.236124326540432,0.0484722169968124
"rec_bg",1,0.5,80,2,150,0,0.975364271457086,0.00970904418415552,0.939720558882235,20,1,0.813333333333333,0.813333333333333,40,0.741640927146537,0.872231734401109,0.0213619027864603
"rec_bg",1,0.5,80,3,150,0,0.994156686626746,0.00300616513582301,0.98121756487026,11.9666666666667,1,0.993333333333333,0.993333333333333,25,0.96341683225942,0.99983122885689,0.0087990359263771
"rec_bg",1,0.5,100,1,120,0,0.918930888223553,0.015443074172278,0.821045409181637,46.3333333333333,0.933333333333333,0.15,0.133333333333333,67.625,0.0781728148661775,0.207478363334436,0.0516256148490466
"rec_bg",1,0.5,100,2,120,0,0.977382734530938,0.00772960224721506,0.941516966067864,23.1041666666667,1,0.766666666666667,0.766666666666667,42.625,0.68072251071994,0.839008311903537,0.0221519297379595
"rec_bg",1,0.5,100,3,120,0,0.994517215568862,0.00250264320279266,0.981911177644711,12.375,1,0.966666666666667,0.966666666666667,30,0.91685127857149,0.990844494443163,0.0084971642544572
"rec_bg",1,0.5,120,1,100,0,0.920479041916168,0.0128152311626875,0.826946107784431,43.55,0.95,0.24,0.24,62.75,0.160224613171447,0.335735489270998,0.0523449562932074
"rec_bg",1,0.5,120,2,100,0,0.980823353293413,0.00660441570805834,0.950875748502994,21.325,1,0.81,0.81,40,0.719302042026387,0.881556803867456,0.0247991722277179
"rec_bg",1,0.5,120,3,100,0,0.995583832335329,0.00250519604635741,0.985232035928144,10.05,1,1,1,20.25,0.963783307354824,1,0.00770891128425941
"rec_bg",1,0.5,160,1,90,0,0.925033266799734,0.0122714439425743,0.836360612109115,42.75,1,0.233333333333333,0.233333333333333,62.5,0.150611523385766,0.334291516859158,0.0572348429016611
"rec_bg",1,0.5,160,2,90,0,0.982277112441783,0.00631331093355156,0.952786094477711,20,1,0.866666666666667,0.866666666666667,37.75,0.77867349948335,0.929163794932953,0.0240814097182279
"rec_bg",1,0.5,160,3,90,0,0.996007984031936,0.00224129996431102,0.986185961410512,9.61111111111111,1,1,1,20,0.959841080384225,1,0.0072755130214581
"rec_bg",1,0.5,200,1,90,0,0.930073186959415,0.0128184366518324,0.839579174983367,43.0555555555556,1,0.255555555555556,0.255555555555556,62.5,0.16940626930248,0.358385970674647,0.0623589677097869
"rec_bg",1,0.5,200,2,90,0,0.984755489021956,0.00628294815664626,0.957193945442448,18.0555555555556,1,0.9,0.9,35,0.818640027116068,0.953244684725836,0.023916723930131
"rec_bg",1,0.5,200,3,90,0,0.99668995342648,0.00174181503083576,0.987757817697937,8.22222222222222,1,1,1,15,0.959841080384225,1,0.00655840495400185
"rec_bg",1,0.5,250,1,90,0,0.930513972055888,0.0119746023231027,0.842198935462409,40.3333333333333,1,0.277777777777778,0.277777777777778,60,0.188504262621917,0.38218877477851,0.0632422919585331
"rec_bg",1,0.5,250,2,90,0,0.985969727212242,0.00557149085562733,0.958774118429807,17.6944444444444,1,0.944444444444444,0.944444444444444,35.5,0.875097334070983,0.981717454185116,0.0246469796041624
