"cycle","index","GD","GD_pool","gd_ref","alpha","theta","F_hom","F_drift","GD_BS","GD_T","theta_A","theta_B","Ns","max_line","var_g","var_genic","regime","seed","gap"
6,8.17392162184299,0.220901527777778,0.2342628,0.233304629166667,0.053162688769576,0.779098472222222,0.334373282678913,0.307253793072798,0.130815972222222,0.220901527777778,0.925607777777778,0.894221111111111,0.641767398893557,16,0.283062570446071,0.417001836093054,"unconstrained",2,-0.133939265646983
7,8.9458704270259,0.210896388888889,0.2191612,0.218464465972222,0.0346421421426753,0.789103611111111,0.367542298986897,0.33419445170614,0.139368055555556,0.210896388888889,0.934970277777778,0.921973055555556,0.633630353428451,22,0.228028889182269,0.310516349866536,"unconstrained",2,-0.0824874606842671
8,9.72606123490187,0.196939444444444,0.2088056,0.2082886375,0.0544878164828149,0.803060555555556,0.410827368912585,0.365028559223729,0.146218888888889,0.196939444444445,0.946205833333333,0.952353055555555,0.622618053571441,18,0.189747924983845,0.24184302555299,"unconstrained",2,-0.0520951005691452
9,10.11392002054,0.190968611111111,0.1945272,0.194125039236111,0.016259768123786,0.809031388888889,0.429869978375283,0.383269961754353,0.155144722222222,0.190968611111111,0.956917222222222,0.971435,0.618022992515398,19,0.0539915588331139,0.0965814690695379,"unconstrained",2,-0.042589910236424
10,10.4000541539723,0.187416041666667,0.19054,0.190289263194444,0.0150992309263491,0.812583958333333,0.444931098135953,0.389349261929921,0.157581458333333,0.187416041666667,0.964813611111111,0.975517222222222,0.615321032211287,17,0.0278176008491035,0.067334162653855,"unconstrained",2,-0.0395165618047515
11,10.6730085890332,0.183801666666667,0.1864524,0.186229053819444,0.013034417041775,0.816198333333333,0.454026008009696,0.402380738236609,0.159371666666667,0.183801666666667,0.973445833333333,0.977694166666667,0.612596203128733,23,0.0180286123145478,0.0446133357841319,"unconstrained",2,-0.0265847234695841
12,10.8418475417208,0.181039513888889,0.183272,0.183090640625,0.0112027940320122,0.818960486111111,0.46356059782442,0.406614637423309,0.160480763888889,0.181039513888889,0.979421944444444,0.979460555555556,0.610530066443478,15,0.0089512385421253,0.0233054870651471,"unconstrained",2,-0.0143542485230219
0,1.93522281935279,0.320405208333333,0.3345224,0.332128914583333,0.0352986618605845,0.679594791666667,0.039225819947975,0.0543365359386165,0.0518222916666666,0.320405208333333,0.713537222222222,0.749296944444444,0.735732536698492,23,1,1.09783115172632,"unconstrained",3,-0.097831151726322
1,3.13034659801277,0.286859652777778,0.3181408,0.316269990625,0.0929912376103173,0.713140347222222,0.13370210153656,0.163237160528469,0.0873464583333333,0.286859652777778,0.754887777777778,0.846085833333333,0.701124262492744,14,0.962010388827444,0.938131336563978,"unconstrained",3,0.0238790522634656
2,4.37659709663254,0.254346180555556,0.2796168,0.278162622916667,0.0856205701232769,0.745653819444444,0.227085334386722,0.261862150368761,0.121175763888889,0.254346180555556,0.819335277777778,0.914323888888889,0.670552456061352,15,0.529871595151152,0.62201930189821,"unconstrained",3,-0.0921477067470577
3,5.27130131830195,0.235214097222222,0.2503708,0.249368513888889,0.0567610419051279,0.764785902777778,0.284892133477405,0.331776457068738,0.142749791666667,0.235214097222222,0.899020555555556,0.916050833333333,0.653777741174296,23,0.184224863728616,0.396631510147239,"unconstrained",3,-0.212406646418623
4,6.50987902086876,0.230921180555556,0.2342776,0.233353569097222,0.0104236183362306,0.769078819444444,0.303299799154831,0.341104527217254,0.144868819444444,0.230921180555556,0.904718888888889,0.923176388888889,0.650128422937434,23,0.232202929659865,0.269886944537592,"unconstrained",3,-0.0376840148777276
5,7.28803543219471,0.203027083333333,0.2271712,0.226581764930556,0.103956651606282,0.796972916666667,0.391501258841467,0.423413783699811,0.168637361111111,0.203027083333333,0.941683333333333,0.989537222222222,0.627373891312701,10,0.195735033246201,0.310458630949366,"unconstrained",3,-0.114723597703165
6,7.74764661970439,0.199476458333333,0.2010364,0.200725503472222,0.00622265291297028,0.800523541666667,0.394962195196332,0.435761121034154,0.169586875,0.199476458333333,0.948815,0.991405833333333,0.624591250569614,25,0.121782403901869,0.139900361398134,"unconstrained",3,-0.0181179574962652
7,8.14086985496488,0.196763263888889,0.1987072,0.198479731597222,0.00864807552146729,0.803236736111111,0.407691308139986,0.444816756803837,0.173114513888889,0.196763263888889,0.965621111111111,0.987081388888889,0.622481489605121,16,0.0587661372935214,0.100397172548955,"unconstrained",3,-0.041631035255434
8,8.51171972072204,0.196454027777778,0.1969124,0.196745098263889,0.00147942941745224,0.803545972222222,0.407576754684246,0.449554579972572,0.174509305555556,0.196454027777778,0.968903055555556,0.9872075,0.622241934232139,18,0.0356280558420139,0.0762756094992732,"unconstrained",3,-0.0406475536572593
9,8.77875551608426,0.192246805555556,0.1959236,0.195762078125,0.0179568617329444,0.807753194444444,0.418537223750137,0.46217679049302,0.176465138888889,0.192246805555556,0.979107222222222,0.989329444444444,0.619000956528422,16,0.0305781336911615,0.0527747308706852,"unconstrained",3,-0.0221965971795237
10,9.0859737763373,0.191178680555556,0.1918468,0.191731708680556,0.00288438531532321,0.808821319444444,0.420128970104609,0.463299298993346,0.177397708333333,0.191178680555556,0.981229166666667,0.991208888888889,0.618183507258977,21,0.0219603681327117,0.032013520118593,"unconstrained",3,-0.0100531519858813
11,9.36090522673326,0.189750208333333,0.1910596,0.190967235416667,0.00637296277907527,0.810249791666667,0.424015332973013,0.471210422618431,0.179571458333333,0.189750208333333,0.986444722222222,0.993197777777778,0.617093648332214,20,0.0230604344271137,0.0238160241453456,"unconstrained",3,-0.000755589718231878
12,9.46663917462398,0.189182638888889,0.1900528,0.189995104513889,0.00427624504893818,0.810817361111111,0.424723665201095,0.474501922859555,0.180834027777778,0.189182638888889,0.989136388888889,0.994166388888889,0.616661684839629,20,0.00474264749793935,0.0112151632256801,"unconstrained",3,-0.00647251572774073
0,1.69269965099577,0.317486666666667,0.3337572,0.331444012847222,0.0421107204823432,0.682513333333333,0.0479316777648409,0.0516969100067114,0.048116111111111,0.317486666666667,0.7481775,0.713081388888889,0.732586420778105,17,1,1.0892823928407,"unconstrained",4,-0.0892823928407003
1,2.91040031703661,0.287411597222222,0.3091552,0.307052797916667,0.0639668513939907,0.712588402777778,0.129397603232709,0.144414304564104,0.0730286805555557,0.287411597222222,0.822536666666667,0.7486975,0.701667327240977,21,0.529112923293013,0.892139518290768,"unconstrained",4,-0.363026594997756
2,4.00704280510979,0.264089583333333,0.2857152,0.284113944791667,0.0704800374125131,0.735910416666667,0.209336987516306,0.211803035813297,0.095920138888889,0.264089583333333,0.853934166666667,0.809726944444444,0.679430523982482,25,0.347419768075652,0.722475280066639,"unconstrained",4,-0.375055511990987
3,4.76940601187866,0.230420486111111,0.2640164,0.262401830902778,0.121879274552456,0.769579513888889,0.310447834350185,0.313092255199493,0.130285069444444,0.230420486111111,0.908428888888889,0.891300277777778,0.649705444306031,11,0.322148812653526,0.571768608454024,"unconstrained",4,-0.249619795800498
4,5.49483653451546,0.224825,0.2259148,0.225084291666667,0.00115197584312368,0.775175,0.331039867548251,0.329700196658925,0.136223888888889,0.224825,0.920784444444444,0.902013333333333,0.64501564162931,19,0.185636131786414,0.320169875997324,"unconstrained",4,-0.13453374421091
5,6.17555903273374,0.2155625,0.225012,0.224436245833333,0.039537935596744,0.7844375,0.361663641512823,0.360249966993996,0.142563333333333,0.2155625,0.945516111111111,0.908485555555556,0.637399410405545,24,0.15401888021261,0.283652387991655,"unconstrained",4,-0.129633507779044
6,6.74145855873571,0.208035,0.2148244,0.214326579166667,0.0293551046777739,0.791965,0.387677901551969,0.383609117373714,0.151711666666667,0.208035,0.957418055555555,0.929935277777778,0.631341031484977,17,0.161305456599831,0.242880593964553,"unconstrained",4,-0.0815751373647217
7,7.28441126972779,0.203936875,0.2076972,0.207254039930556,0.0160053089033488,0.796063125,0.402517955295207,0.394325095663843,0.156166180555556,0.203936875,0.963008888888889,0.941449722222222,0.62809089417375,17,0.112831837560119,0.169670881630496,"unconstrained",4,-0.0568390440703766
8,7.64712260264147,0.196797361111111,0.2029548,0.202636306944444,0.0288149045024501,0.803202638888889,0.424814977738063,0.411448149574366,0.158507083333333,0.196797361111111,0.970727222222222,0.952692222222222,0.62250791492876,12,0.0942106984332281,0.12257669541463,"unconstrained",4,-0.0283659969814017
9,8.00479651672298,0.190634930555556,0.1960476,0.195729611805556,0.0260291797597861,0.809365069444444,0.443435416554561,0.425270454737855,0.162135347222222,0.190634930555556,0.977908888888889,0.965091944444444,0.617768197413319,16,0.0514433124436,0.0831970695955056,"unconstrained",4,-0.0317537571519056
10,8.2871211494812,0.18765,0.1907584,0.190508163194444,0.0150028384428191,0.81235,0.453074790579389,0.432678751496561,0.161950555555555,0.18765,0.981648333333333,0.966952777777778,0.615498245829999,15,0.0249775375248828,0.0568364208422954,"unconstrained",4,-0.0318588833174126
11,8.59959636702274,0.185428402777778,0.1869392,0.186753820833333,0.0070971402332826,0.814571597222222,0.461286176128405,0.436998359520411,0.163598541666667,0.185428402777778,0.987294444444445,0.969045833333333,0.613819585294963,15,0.0348162629760638,0.0546390718683096,"unconstrained",4,-0.0198228088922458
12,8.83914793316247,0.182853263888889,0.1853664,0.185233903472222,0.0128520726427943,0.817146736111111,0.46721340105247,0.447370863031323,0.165602291666667,0.182853263888889,0.989935833333334,0.975562222222222,0.611885207275689,20,0.0157703496512042,0.0253503714504365,"unconstrained",4,-0.00958002179923228
0,1.80328251731201,0.315502708333333,0.3317328,0.32946658125,0.0423832756077643,0.684497291666667,0.0463093460583708,0.0521997148610334,0.049720625,0.315502708333333,0.713349444444445,0.755086388888889,0.730463080113234,22,1,0.811339318653831,"unconstrained",5,0.18866068134617
1,3.12131910553407,0.271649305555556,0.31284,0.310916001041667,0.126293582043238,0.728350694444444,0.180312592336887,0.195113343372449,0.0936787499999999,0.271649305555556,0.781123611111111,0.862935277777778,0.686482492312826,13,0.62685077707994,0.698465009658064,"unconstrained",5,-0.0716142325781237
2,4.01116650744374,0.248637222222222,0.2630712,0.261568099305556,0.0494359867188084,0.751362777777778,0.242639124505668,0.266610910223562,0.116289722222222,0.248637222222222,0.857265555555556,0.878039444444444,0.665457505732177,20,0.245480997219834,0.407503119827077,"unconstrained",5,-0.162022122607243
3,4.7789871459393,0.239567916666667,0.2463044,0.245358311458333,0.0235997499218607,0.760432083333333,0.278005475633885,0.287431478192637,0.125955972222222,0.239567916666667,0.886588333333333,0.886187777777778,0.657520916014305,22,0.15774119024945,0.335444251814563,"unconstrained",5,-0.177703061565113
4,5.37491313823823,0.226424097222222,0.2412632,0.240384361458333,0.0580747605685276,0.773575902777778,0.319021672732691,0.324240802115028,0.139303402777778,0.226424097222222,0.9133,0.912458611111111,0.646348985541802,11,0.184180577948074,0.274568357945543,"unconstrained",5,-0.0903877799974696
5,5.90701300207057,0.219674583333333,0.2263308,0.225688106944444,0.0266452835841784,0.780325416666667,0.341423484143407,0.34628409811848,0.147364027777778,0.219674583333333,0.934442222222222,0.920936666666667,0.640758316108504,18,0.126830950886204,0.197885531711702,"unconstrained",5,-0.0710545808254981
6,6.40228853269896,0.208889583333333,0.2185524,0.217990113888889,0.0417474462176491,0.791110416666667,0.370230015168592,0.39012142318796,0.160637083333333,0.208889583333333,0.944661388888889,0.958833611111111,0.632023026705606,20,0.0971917186765314,0.145720975815318,"unconstrained",5,-0.048529257138787
7,6.75347808738671,0.203146111111111,0.2087572,0.208290125347222,0.0246963903235256,0.796853888888889,0.386703063587937,0.408121048821051,0.165398611111111,0.203146111111111,0.951505555555555,0.972999444444444,0.627467603499038,12,0.0790459534372578,0.0989660847200942,"unconstrained",5,-0.0199201312828364
8,7.12861462400553,0.201203541666667,0.2021208,0.201860143055556,0.00325275400557004,0.798796458333333,0.394003151691781,0.413086135876263,0.167475625,0.201203541666667,0.959890555555556,0.972653611111111,0.625941683621427,19,0.0310578534705083,0.0536050409616073,"unconstrained",5,-0.022547187491099
9,7.37009849478033,0.197556597222222,0.2013276,0.201084495486111,0.0175443574372077,0.802443402777778,0.407536281503603,0.424766905461113,0.170640625,0.197556597222222,0.971892222222222,0.974275833333333,0.62309690411707,20,0.0212106098302765,0.0405341336459974,"unconstrained",5,-0.0193235238157209
10,7.58842381605139,0.193357777777778,0.1972264,0.197011549652778,0.0185459780476811,0.806642222222222,0.419701331404713,0.434796902161665,0.173656666666667,0.193357777777778,0.980911666666667,0.979686111111111,0.619853494183019,13,0.0196032156161424,0.0282289642822723,"unconstrained",5,-0.0086257486661299
11,7.72597803878456,0.191341041666667,0.1928368,0.192703310069444,0.00706925274032326,0.808658958333333,0.425358165097636,0.441746008375944,0.175539791666667,0.191341041666667,0.983981111111111,0.984416388888889,0.61830762504692,20,0.00700882944786627,0.00865373056178577,"unconstrained",5,-0.0016449011139195
12,7.79823340575247,0.189649375,0.190722,0.190624614236111,0.0051160194606513,0.810350625,0.431039064217306,0.447900595236461,0.176518125,0.189649375,0.986150555555556,0.987586944444445,0.617016862299576,24,0.00168915406855877,0.0020981460445481,"unconstrained",5,-0.00040899197598933
0,1.72344302882074,0.317956458333333,0.3312492,0.328924545833333,0.033345299519111,0.682043541666667,0.0462539683385951,0.0414277998184675,0.0455274305555554,0.317956458333333,0.726246666666667,0.728895277777778,0.733091026385473,14,1,1.04125323535882,"unconstrained",6,-0.0412532353588235
1,3.01356583462717,0.295945694444444,0.3126384,0.310462585416667,0.0467589064000719,0.704054305555556,0.114068583738741,0.109540621458755,0.0683670833333334,0.295945694444445,0.783365,0.761477777777778,0.710172491034565,20,0.418942579652843,0.928735250871741,"unconstrained",6,-0.509792671218899
2,4.08546434643356,0.271227708333333,0.2932608,0.291578558333333,0.0697954270585798,0.728772291666667,0.184795476664197,0.191997883069738,0.0921167361111112,0.271227708333333,0.860783333333333,0.780994722222222,0.686085359881787,13,0.378331041522407,0.790826814687288,"unconstrained",6,-0.412495773164881
3,4.90277613557937,0.25678375,0.2683896,0.266936509375,0.0380343603007753,0.74321625,0.236478536562503,0.22845268882126,0.101182361111111,0.25678375,0.859118611111111,0.829678611111111,0.672751705846044,22,0.188677041847149,0.613740682828341,"unconstrained",6,-0.425063640981192
4,5.68974951335657,0.233589861111111,0.251492,0.250137892361111,0.0661556355728402,0.766410138888889,0.30898189176243,0.29402825039157,0.122734861111111,0.233589861111111,0.876983888888889,0.901306111111111,0.652392204420573,13,0.375458001538788,0.516474588531692,"unconstrained",6,-0.141016586992904
5,6.69963609898565,0.225691180555556,0.2303032,0.229642182291667,0.0172050347923141,0.774308819444444,0.33269910181374,0.317407503861002,0.130289930555556,0.225691180555556,0.888586388888889,0.920611111111111,0.64573718837239,19,0.288318661669551,0.357849131077222,"unconstrained",6,-0.0695304694076714
6,7.45575380353626,0.210597291666667,0.219998,0.219572936805556,0.0408777387116582,0.789402708333333,0.379247997526813,0.357407262170668,0.139742708333333,0.210597291666667,0.915144722222222,0.943146111111111,0.633390276878642,13,0.191392069279806,0.275157739009328,"unconstrained",6,-0.0837656697295214
7,8.09614770749636,0.201237638888889,0.2086744,0.208157891666667,0.0332452097894012,0.798762361111111,0.406053399295796,0.382515686627966,0.147858472222222,0.201237638888889,0.947034722222222,0.946206944444444,0.62596840354931,25,0.127267811996879,0.216800417864597,"unconstrained",6,-0.0895326058677187
8,8.68949547815912,0.193541875,0.1989016,0.198565902430556,0.0253015616934163,0.806458125,0.429174705059088,0.405189952476001,0.153119236111111,0.193541875,0.970130277777778,0.949024444444444,0.619994993540427,23,0.117752684249951,0.1495042100064,"unconstrained",6,-0.031751525756449
9,9.22811030290613,0.187236527777778,0.1907176,0.190404353125,0.0166373577874166,0.812763472222222,0.447492460603633,0.423107617018116,0.160394861111111,0.187236527777778,0.979670833333333,0.966645833333333,0.615185127147658,15,0.0698373840637393,0.0786931466078191,"unconstrained",6,-0.00885576254407976
10,9.46294299570867,0.185390902777778,0.1865004,0.186237554513889,0.0045460849092492,0.814609097222222,0.452024340942354,0.428956153318447,0.163442708333333,0.185390902777778,0.985345833333333,0.970757777777778,0.613791328509559,19,0.0365495902796327,0.0346656252366794,"unconstrained",6,0.00188396504295327
11,9.76003032857484,0.184447361111111,0.1859172,0.185755009027778,0.00703963744240717,0.815552638888889,0.453720757244606,0.434046513351904,0.167150138888889,0.184447361111111,0.986990277777778,0.978415277777778,0.613081211632399,19,0.0204179398725613,0.042969583223363,"unconstrained",6,-0.0225516433508016
12,9.94518168996733,0.183168680555556,0.1840708,0.183938205902778,0.00418360798641776,0.816831319444444,0.457094510649357,0.439353978201763,0.168642708333333,0.183168680555556,0.988798888888889,0.982149166666667,0.612121484690459,14,0.0114266022278971,0.022821213129542,"unconstrained",6,-0.011394610901645
0,1.72373819349436,0.315619861111111,0.33029,0.328022113888889,0.037809197162783,0.684380138888889,0.0520342832530488,0.0406271111096025,0.0475506944444446,0.315619861111111,0.739986388888889,0.723875277777778,0.730588121408322,17,1,0.869055554841388,"unconstrained",7,0.130944445158612
1,3.15126387449599,0.282808541666667,0.3106332,0.308754716319444,0.0840349095297164,0.717191458333333,0.164690699259962,0.132630449382026,0.0793392361111109,0.282808541666667,0.809983888888889,0.7830775,0.697163908173056,18,0.724721625325132,0.760394733805562,"unconstrained",7,-0.03567310848043
2,4.36667125329545,0.245784097222222,0.2750144,0.273344672916667,0.10082719154672,0.754215902777778,0.269440125604684,0.242145045073195,0.118515069444444,0.245784097222222,0.867111666666667,0.878350277777778,0.662940145067877,17,0.678132370161987,0.539073499248463,"unconstrained",7,0.139058870913524
3,5.14455711201136,0.235780486111111,0.2464292,0.245485362152778,0.0395334204718358,0.764219513888889,0.304136691884632,0.26734682921971,0.127672847222222,0.235780486111111,0.881818333333333,0.901966388888889,0.654262277935886,18,0.219658558750163,0.355924293538293,"unconstrained",7,-0.13626573478813
4,5.90094565608,0.213572638888889,0.2327908,0.231976115625,0.0793334981341837,0.786427361111111,0.37179544392534,0.340721581301099,0.14715875,0.213572638888889,0.938628055555556,0.928544166666667,0.635786627888392,16,0.316004317192898,0.285605657732383,"unconstrained",7,0.0303986594605158
5,6.50135886322614,0.213605277777778,0.2122724,0.211730127777778,-0.00885632110876596,0.786394722222222,0.371115028707308,0.338047128991953,0.143593888888889,0.213605277777778,0.926331944444444,0.933645277777778,0.63581301586954,14,0.0933765559454235,0.168397999850065,"unconstrained",7,-0.0750214439046415
6,7.14871934525319,0.206046666666667,0.2105264,0.210019427430556,0.0189161584358783,0.793953333333333,0.393500584006604,0.356271186453418,0.148415555555556,0.206046666666667,0.941496111111111,0.943241666666667,0.629759935512583,20,0.112961450114792,0.148177801383879,"unconstrained",7,-0.0352163512690868
7,7.56862485628141,0.1968,0.2046804,0.204234019097222,0.0363995142928828,0.8032,0.41934202160012,0.386579050880601,0.155930555555556,0.1968,0.965068888888889,0.953192222222222,0.622509960159363,15,0.0749999497376876,0.0943211847899031,"unconstrained",7,-0.0193212350522155
8,7.95474826302695,0.194146666666667,0.19638,0.196085615972222,0.00988827913736516,0.805853333333333,0.424708063381577,0.395836654106,0.158256111111111,0.194146666666667,0.968885,0.959333888888889,0.62046029881368,15,0.0373900969030704,0.0529323128670415,"unconstrained",7,-0.0155422159639711
9,8.19890348313212,0.188375208333333,0.193204,0.192953109722222,0.0237254605301739,0.811624791666667,0.443292510040357,0.413992731098152,0.162744791666667,0.188375208333333,0.971993888888889,0.976745277777778,0.616048209879411,21,0.0150887845836357,0.0371354245167218,"unconstrained",7,-0.0220466399330861
10,8.39926425785063,0.183480763888889,0.186106,0.185909123611111,0.0130620793377624,0.816519236111111,0.456902716694401,0.427377402102808,0.163952291666667,0.183480763888889,0.975545833333333,0.985397222222222,0.6123554447797,16,0.0165244714938933,0.0230013431723076,"unconstrained",7,-0.00647687167841439
11,8.5093537157417,0.181688958333333,0.1832496,0.183089127430556,0.00764747266466334,0.818311041666667,0.463543394498394,0.430656611462113,0.166521875,0.181688958333333,0.978967777777778,0.990698055555555,0.611014607577141,11,0.00585427648754332,0.00621877043310609,"unconstrained",7,-0.000364493945562763
12,8.54532953033727,0.180506180555556,0.1819644,0.181865904861111,0.00747652126765578,0.819493819444444,0.468056788915416,0.433645205409069,0.168852152777778,0.180506180555556,0.982101666666667,0.994590277777778,0.610132728443227,19,0.00104204413172789,0.00219475649764461,"unconstrained",7,-0.00115271236591672
0,1.69032566483975,0.312431111111111,0.3242912,0.322007779513889,0.0297404876901886,0.687568888888889,0.0434934972855736,0.0397739648468275,0.0451933333333333,0.312431111111111,0.731128888888889,0.734395555555556,0.727199860377627,12,1,1.02132747306159,"unconstrained",8,-0.0213274730615898
1,2.83317798273465,0.297350555555556,0.3103192,0.308276054166667,0.0354406333655883,0.702649444444444,0.0815890547326237,0.0966204321162637,0.0636311111111112,0.297350555555556,0.7720775,0.760483611111111,0.711592393551708,12,0.569044666390614,0.873044506632288,"unconstrained",8,-0.303999840241675
2,3.77742845466677,0.280738611111111,0.292614,0.290817697916667,0.0346577490907851,0.719261388888889,0.149897813209547,0.143935871583424,0.080938611111111,0.280738611111111,0.811132222222222,0.789267777777778,0.695157570980415,17,0.569124681506975,0.754683026484387,"unconstrained",8,-0.185558344977413
3,4.83363803148039,0.260864375,0.276258,0.274863241666667,0.0509302974882446,0.739135625,0.210465457210578,0.217126606591796,0.102174513888889,0.260864375,0.853638611111111,0.828981666666667,0.676465838052387,17,0.325975428549115,0.66440260361164,"unconstrained",8,-0.338427175062525
4,5.72835264368529,0.24622375,0.2578924,0.256795570486111,0.0411682353636351,0.75377625,0.251792904896499,0.269301161823152,0.117017083333333,0.24622375,0.893180277777778,0.848406388888889,0.663326816147365,13,0.347521377710237,0.523075933998568,"unconstrained",8,-0.175554556288332
5,6.84896032266065,0.235513958333333,0.2449772,0.244042218055556,0.034945837610281,0.764486041666667,0.286471095836046,0.307193376905129,0.125910486111111,0.235513958333333,0.899355,0.881438055555556,0.654034178191067,25,0.26028684969203,0.450121968506422,"unconstrained",8,-0.189835118814392
6,7.64726922243928,0.226742847222222,0.234056,0.233218656597222,0.027767115502187,0.773257152777778,0.315402309293446,0.337857352571392,0.136078819444444,0.226742847222222,0.917268055555555,0.901403888888889,0.646615421795771,16,0.276519542159569,0.3914292205067,"unconstrained",8,-0.114909678347131
