"strategy","theta","gene_diversity","loss_pct","status_number","Ne_parents","n_lines_used","He_Nei","alleles_retained","alleles_lost_MAF","alleles_fixed","E_NE","A_NE","eff_dim","theta_within_A","theta_within_B","theta_between","mean_index"
"random",0.667359814814815,0.332640185185185,0.0263707943496942,0.749221018257961,53.3333333333333,66,0.332640185185185,11836,86,164,0.262620833333333,0.258577708333333,1.49815833255217,0.700745462962963,0.699823796296296,0.634435,-0.064622844111693
"random",0.667659675925926,0.332340324074074,0.116492808677934,0.748884526097204,50.7042253521127,63,0.332340324074074,11822,96,178,0.263943055555556,0.259962291666667,1.49418461332959,0.701451203703704,0.701495833333333,0.633845833333333,-0.0875950911520695
"random",0.666060532407407,0.333939467592593,-0.364123149006089,0.750682521591245,56.25,70,0.333939467592593,11836,89,164,0.265677777777778,0.2579946875,1.49928448654335,0.698619629629629,0.700236203703704,0.632693148148148,-0.0652796986293692
"random",0.667358981481482,0.332641018518518,0.0261203394697363,0.749221953812686,51.4285714285714,62,0.332641018518519,11830,90,170,0.261838888888889,0.260334270833333,1.49540879108207,0.700564351851852,0.7013725,0.633749537037037,0.0955984918852122
"random",0.666744884259259,0.333255115740741,-0.158444035867209,0.749912015531233,48,65,0.333255115740741,11831,99,169,0.263056944444444,0.259593489583333,1.49481373009677,0.700261388888889,0.702338703703704,0.632189722222222,-0.102584508248999
"random",0.666352037037037,0.333647962962963,-0.276512640558104,0.750354125460877,52.9411764705882,68,0.333647962962963,11838,99,162,0.264329166666667,0.258302447916667,1.49916899042887,0.699812222222222,0.700495,0.632550462962963,-0.158286490929363
"random",0.667084328703704,0.332915671296296,-0.0564254147378506,0.749530424394189,52.9411764705882,65,0.332915671296296,11829,97,171,0.261601388888889,0.258866458333333,1.49840144098403,0.700456388888889,0.70036537037037,0.633757777777778,0.115550419989297
"random",0.666326435185185,0.333673564814815,-0.284207171038777,0.750382955857125,51.7985611510791,68,0.333673564814815,11841,109,159,0.266502777777778,0.258600260416667,1.49884068603262,0.6983075,0.701525092592592,0.632736574074074,0.208887701574749
"random",0.667722824074074,0.332277175925926,0.135471722919732,0.748813702292334,48.3221476510067,62,0.332277175925926,11834,129,166,0.261869444444444,0.260519114583333,1.49351929776375,0.701194166666667,0.703151574074074,0.633272777777778,0.0865752261184104
"random",0.667136666666667,0.332863333333333,-0.0406954568564298,0.749471622506133,48.6486486486486,62,0.332863333333333,11833,98,167,0.263668055555556,0.260308697916667,1.49593600072976,0.700108240740741,0.702625462962963,0.632906481481482,0.081643830160643
"random",0.666831111111111,0.333168888888889,-0.132528912864854,0.74981504562208,49.6551724137931,64,0.333168888888889,11829,92,171,0.261388888888889,0.259768072916667,1.49642960145627,0.700366759259259,0.700605462962963,0.633176111111111,0.149058818392852
"random",0.667535648148148,0.332464351851852,0.0792167740345208,0.749023668454383,48.3221476510067,65,0.332464351851852,11838,110,162,0.263077777777778,0.259112760416667,1.49474566453252,0.701673333333334,0.702283888888889,0.633092685185185,-0.0616607733394766
"random",0.666678703703704,0.333321296296296,-0.178334327589056,0.749986458577831,54.1353383458647,66,0.333321296296296,11835,78,165,0.262930555555556,0.258884010416667,1.49927427584055,0.699758888888889,0.699629259259259,0.633663333333333,0.219442650205983
"random",0.667495,0.332505,0.0670001415534203,0.749069281417838,47.0588235294118,61,0.332505,11829,115,171,0.262258333333333,0.261019166666667,1.49230581559991,0.700811296296296,0.702375925925926,0.633396388888889,0.0268551395477847
"random",0.667667337962963,0.332332662037037,0.118795602158152,0.748875932025503,47.3684210526316,65,0.332332662037037,11835,111,165,0.265802777777778,0.25920828125,1.49304963847522,0.70128,0.701904907407408,0.633742222222222,-0.064984331373465
"random",0.667866944444444,0.332133055555556,0.178786503003606,0.748652114255959,49.3150684931507,63,0.332133055555556,11831,101,169,0.260959722222222,0.2597084375,1.49505492088725,0.701608796296296,0.700676388888889,0.634591296296296,-0.0697808490759417
"random",0.666686898148148,0.333313101851852,-0.17587152126883,0.749977240274028,54.1353383458647,68,0.333313101851852,11840,87,160,0.265020833333333,0.258244895833333,1.49821953680995,0.698335740740741,0.701569444444444,0.633421203703704,-0.0373568959931238
"random",0.667032314814815,0.332967685185185,-0.0720579734992785,0.749588871325991,48.6486486486486,65,0.332967685185185,11827,111,173,0.263661111111111,0.25939515625,1.49531873178878,0.700667407407407,0.701882407407407,0.632789722222222,0.0425826682068691
"random",0.667956921296296,0.332043078703704,0.205828672966155,0.748551267392597,46.7532467532468,61,0.332043078703704,11811,102,189,0.264319444444444,0.26043,1.49166594722847,0.703434537037037,0.700855555555556,0.633768796296296,0.237639139574988
"random",0.667552777777778,0.332447222222222,0.0843650132350267,0.749004448254195,50.7042253521127,63,0.332447222222222,11822,93,178,0.262330555555556,0.259672135416667,1.49642010230699,0.700638425925926,0.700953611111111,0.634309537037037,-0.137921816479999
"random",0.666882916666667,0.333117083333333,-0.116958967823474,0.749756797638766,52.5547445255474,67,0.333117083333333,11830,94,170,0.268036111111111,0.258615572916667,1.49767064893752,0.699097037037037,0.70108037037037,0.63367712962963,-0.0483305463158131
"random",0.668255162037037,0.331744837962963,0.295463691694397,0.748217190684848,48.6486486486486,62,0.331744837962963,11822,113,178,0.259813888888889,0.259953229166667,1.49537306027175,0.701708333333333,0.701830092592592,0.634741111111111,-0.150093532851221
"random",0.66735650462963,0.33264349537037,0.0253759319096048,0.749224734503024,48.3221476510067,68,0.33264349537037,11841,112,159,0.265877777777778,0.258662083333333,1.4941640351844,0.70007824074074,0.703052222222222,0.633147777777778,-0.252324818512311
"random",0.667913587962963,0.332086412037037,0.192805019204975,0.748599832389884,44.1717791411043,62,0.332086412037037,11823,116,177,0.264245833333333,0.26033796875,1.49279341482262,0.700920462962963,0.703890740740741,0.633421574074074,-0.102934656319932
"random",0.666864259259259,0.333135740740741,-0.122566374303975,0.749777774198592,51.063829787234,64,0.333135740740741,11829,96,171,0.263006944444444,0.259875729166667,1.49556411639682,0.701589907407407,0.699398425925926,0.633234351851852,-0.0324032909811757
"random",0.667429166666667,0.332570833333333,0.0472142060315758,0.74914316750217,47.0588235294118,61,0.332570833333333,11818,109,182,0.262555555555556,0.260925572916667,1.49389016677977,0.702154722222222,0.701061759259259,0.633250092592593,0.11780307475878
"random",0.667734050925926,0.332265949074074,0.138845906720006,0.748801112219252,50.3496503496503,65,0.332265949074074,11826,99,174,0.262648611111111,0.258109739583333,1.49531940033952,0.70341,0.699351759259259,0.634087222222222,0.140787062087003
"random",0.666066342592593,0.333933657407407,-0.362376921925925,0.75067597328789,56.25,68,0.333933657407407,11844,84,156,0.263797222222222,0.258443385416667,1.50056960573648,0.698587314814815,0.699436388888889,0.633120833333333,0.00318286705042198
"random",0.666868125,0.333131875,-0.121404541943836,0.749773427842274,54.9618320610687,66,0.333131875,11836,97,164,0.262647222222222,0.259157447916667,1.49613407764919,0.700072037037037,0.699797129629629,0.633801666666667,-0.0747537236940942
"random",0.668553472222222,0.331446527777778,0.385119581662632,0.747883334354748,41.8604651162791,58,0.331446527777778,11818,116,182,0.261777777777778,0.261453958333333,1.4900592112438,0.703510370370371,0.70421962962963,0.633241944444444,-0.0746388073769577
"random",0.667043564814815,0.332956435185185,-0.0686768326189629,0.749576229161,54.5454545454545,66,0.332956435185185,11826,101,174,0.262,0.258641770833333,1.49884294695525,0.700842962962963,0.699585185185185,0.633873055555556,-0.164053730238317
"random",0.667325347222222,0.332674652777778,0.0160117022287679,0.749259715791221,50.3496503496503,62,0.332674652777778,11820,108,180,0.262511111111111,0.259957291666667,1.49785345983527,0.701156388888889,0.700552592592592,0.633796203703704,0.110863937425071
"random",0.667249583333333,0.332750416666667,-0.0067588206133782,0.749344791647803,49.6551724137931,65,0.332750416666667,11822,97,178,0.263094444444444,0.259235520833333,1.49634440467979,0.699980833333333,0.702727685185185,0.633144907407407,0.206445073503855
"random",0.667252986111111,0.332747013888889,-0.0057361298532193,0.749340970227955,50.3496503496503,62,0.332747013888889,11831,100,169,0.260568055555556,0.260128854166667,1.49682820952357,0.701909166666667,0.700299259259259,0.633401759259259,0.0237846476348954
"random",0.666737731481481,0.333262268518519,-0.160593773587462,0.749920060604651,51.7985611510791,65,0.333262268518519,11839,95,161,0.262977777777778,0.259240729166667,1.49853314739651,0.700728055555556,0.700052314814815,0.633085277777778,0.00797798498701245
"random",0.668115185185185,0.331884814814815,0.253394228930538,0.748373949712597,47.3684210526316,57,0.331884814814815,11814,105,186,0.258295833333333,0.262166875,1.49498775167867,0.701396666666667,0.702585925925926,0.634239074074074,0.0937334987832264
"random",0.66650099537037,0.33349900462963,-0.231743830753946,0.750186426536622,50,64,0.33349900462963,11838,93,162,0.263930555555556,0.2600471875,1.49664179840061,0.700748888888889,0.7008475,0.632203796296296,-0.00790323756675001
"random",0.668169837962963,0.331830162037037,0.26981989481206,0.748312736660399,48.3221476510067,63,0.331830162037037,11830,112,170,0.261245833333333,0.259669895833333,1.49395574703952,0.7012925,0.702308518518518,0.634539166666667,0.0574592040427053
"random",0.667096736111111,0.332903263888889,-0.0526964198575509,0.74951648379332,51.063829787234,64,0.332903263888889,11833,88,167,0.262690277777778,0.259737083333333,1.4959040074457,0.700160277777778,0.701266111111111,0.633480277777778,-0.0594721874714892
"random",0.666816157407407,0.333183842592593,-0.137023186545313,0.749831860619588,54.1353383458647,65,0.333183842592593,11843,86,157,0.265876388888889,0.25916890625,1.49728596057509,0.701101203703703,0.699283055555555,0.633440185185185,-0.0985018294918542
"random",0.667614212962963,0.332385787037037,0.102829103556725,0.748935523377988,47.0588235294118,60,0.332385787037037,11810,104,190,0.262519444444444,0.260962135416667,1.4958306370165,0.702694259259259,0.70069537037037,0.633533611111111,-0.0901630202964169
"random",0.667310763888889,0.332689236111111,0.0116287418283872,0.749276090027603,46.1538461538462,62,0.332689236111111,11823,103,177,0.261859722222222,0.25998875,1.49556348708437,0.700402407407408,0.702715833333333,0.633062407407407,-0.135999570693234
"random",0.666946342592593,0.333053657407407,-0.0978965686216343,0.74968549652191,48,64,0.333053657407407,11836,96,164,0.265208333333333,0.259908072916667,1.4947142302481,0.700600092592593,0.701430092592592,0.632877592592593,-0.239407797573147
"random",0.666284861111111,0.333715138888889,-0.296702086719871,0.750429777387091,48.6486486486486,60,0.333715138888889,11811,100,189,0.261233333333333,0.261319791666667,1.49943750576775,0.700819907407408,0.700049907407408,0.632134814814815,-0.0343232210189451
"random",0.667418194444444,0.332581805555556,0.0439165501112684,0.749155483266676,50,64,0.332581805555556,11829,104,171,0.263352777777778,0.259671510416667,1.49510131319503,0.700263518518519,0.702082037037037,0.633663611111111,0.0512858357898071
"random",0.668385046296296,0.331614953703704,0.334499867578025,0.748071793004102,43.6363636363636,59,0.331614953703704,11822,130,178,0.260323611111111,0.2617721875,1.49092201165944,0.703229259259259,0.702127592592592,0.634091666666666,0.248623275418962
"random",0.667023310185185,0.332976689814815,-0.0747642776194861,0.749598990567789,48.3221476510067,62,0.332976689814815,11824,104,176,0.262533333333333,0.260277135416667,1.49629103880398,0.699165092592593,0.702673333333333,0.633127407407407,0.0513938228815923
"random",0.666801412037037,0.333198587962963,-0.141454846505623,0.749848442090923,50.7042253521127,63,0.333198587962963,11824,90,176,0.26355,0.260058333333333,1.49644872571494,0.699986481481481,0.701537685185185,0.632840740740741,-0.030794934046285
"random",0.667211689814815,0.332788310185185,-0.0181475605743723,0.749387349821127,48,65,0.332788310185185,11839,99,161,0.261594444444444,0.258896041666667,1.49889271145412,0.701333703703704,0.701811388888889,0.632850833333334,-0.263015055879823
"random",0.667183449074074,0.332816550925926,-0.0266351981751398,0.749419070113185,54.5454545454545,67,0.332816550925926,11838,86,162,0.264227777777778,0.25849921875,1.4972657693025,0.700968333333333,0.699888425925926,0.633938518518519,0.0452077368065194
"random",0.667007430555556,0.332992569444444,-0.0795368345000052,0.749616836477438,43.6363636363636,57,0.332992569444444,11816,111,184,0.264183333333333,0.262659635416667,1.49454092861517,0.7004625,0.703325740740741,0.632120740740741,0.087882402744058
"random",0.668674027777778,0.331325972222222,0.421352054305926,0.747748498115985,41.8604651162791,58,0.331325972222222,11808,125,192,0.262576388888889,0.2619796875,1.49091062335577,0.703423055555556,0.703570833333333,0.633851111111111,-0.201507951217528
"random",0.666566041666667,0.333433958333333,-0.212194435952142,0.750113220214176,50,62,0.333433958333333,11824,95,176,0.264631944444444,0.260541979166667,1.49834528218112,0.700104814814815,0.700387314814815,0.632886018518519,0.0495997998304948
"random",0.667448125,0.332551875,0.0529120545521275,0.749121888686106,50.3496503496503,62,0.332551875,11828,106,172,0.260847222222222,0.260133697916667,1.49634348301532,0.702355925925926,0.699944166666667,0.633746203703704,-0.170521282353692
"random",0.667467847222222,0.332532152777778,0.0588394867127434,0.749099753764668,50,63,0.332532152777778,11835,98,165,0.266190277777778,0.260021770833333,1.49431875932723,0.701444074074074,0.701056944444444,0.633685185185185,0.175952986677816
"random",0.667124050925926,0.332875949074074,-0.0444870654568108,0.749485795491906,48.3221476510067,64,0.332875949074074,11829,108,171,0.262527777777778,0.259614375,1.49509195717645,0.701338055555556,0.701724259259259,0.632716944444444,-0.0121981432465826
"random",0.666917037037037,0.333082962962963,-0.106704231902483,0.749718439075103,48.6486486486486,61,0.333082962962963,11817,95,183,0.263093055555556,0.260828802083333,1.49789090077381,0.702809074074074,0.699824074074074,0.6325175,-0.00475654795032647
"random",0.667455439814815,0.332544560185185,0.0551104918323435,0.749113678867798,48.9795918367347,65,0.332544560185185,11836,95,164,0.265938888888889,0.259233489583333,1.49483424984363,0.700303425925926,0.701900555555555,0.633808888888889,-0.097756706428675
"random",0.666904375,0.333095625,-0.110509754662782,0.749732673443625,55.3846153846154,70,0.333095625,11851,84,149,0.266584722222222,0.25776703125,1.49856044833325,0.700084537037037,0.699691851851852,0.633920555555556,-0.124081467385844
"random",0.666953425925926,0.333046574074074,-0.0957677021414752,0.749677534538269,50.7042253521127,64,0.333046574074074,11830,88,170,0.268836111111111,0.259363385416667,1.49562306394278,0.700209537037037,0.701786944444444,0.632908611111111,-0.0981054270316794
"random",0.666275787037037,0.333724212962963,-0.299429262080206,0.75043999756246,55.8139534883721,68,0.333724212962963,11850,71,150,0.267193055555556,0.25820375,1.50083955042834,0.698692407407407,0.699615185185185,0.633397777777778,0.0239632214913138
"random",0.666375787037037,0.333624212962963,-0.269374676477386,0.750327382426652,52.1739130434783,64,0.333624212962963,11820,91,180,0.263877777777778,0.2595884375,1.4990801300193,0.700934444444444,0.698850185185185,0.632859259259259,-0.0152913980690044
"random",0.66731775462963,0.33268224537037,0.0137297799885436,0.749268240701174,48.9795918367347,62,0.33268224537037,11819,96,181,0.264131944444444,0.260291875,1.49651474139969,0.700201851851852,0.701786388888889,0.633641388888889,-0.0758822203031425
"random",0.666915069444445,0.333084930555555,-0.107295583702516,0.749720650961616,50,66,0.333084930555556,11836,93,164,0.264694444444444,0.259090364583333,1.49674624684076,0.7009375,0.700595740740741,0.633063518518518,0.23370792860481
"random",0.66742287037037,0.33257712962963,0.0453218802714232,0.749150234726804,50,67,0.33257712962963,11836,102,164,0.26785,0.258600364583333,1.49580620768417,0.700776296296296,0.701414444444445,0.63375037037037,0.134457515478796
"random",0.667035324074074,0.332964675925926,-0.0711535530992397,0.749585489635141,51.063829787234,63,0.332964675925926,11823,89,177,0.262106944444444,0.260050260416667,1.49680051731955,0.699515555555556,0.701742592592593,0.633441574074074,0.0508451883779504
"truncation",0.669654814814815,0.330345185185185,0.716123533932977,0.746653333834789,38.5026737967914,53,0.330345185185185,11800,150,200,0.25895,0.264897916666667,1.48550978739805,0.704646296296296,0.705892407407407,0.634040277777777,1.30139051937477
"truncation",0.673906458333333,0.326093541666667,1.99393737473018,0.74194273376838,27.3764258555133,47,0.326093541666667,11765,183,235,0.257026388888889,0.268422239583333,1.46893518262493,0.716578333333333,0.708015092592593,0.635516203703704,1.41925972257744
"truncation",0.672589189814815,0.327410810185185,1.59803778021392,0.743395831469824,30.6382978723404,52,0.327410810185185,11784,161,216,0.257820833333333,0.265155833333333,1.47531806378224,0.710258518518519,0.708500277777778,0.635798981481481,1.59149735620649
"truncation",0.670161458333333,0.329838541666667,0.868393143906833,0.746088862292203,35.6435643564356,53,0.329838541666667,11798,134,202,0.259545833333333,0.264726614583333,1.483285719897,0.706962407407407,0.705430648148148,0.634126388888889,1.55286034224276
"truncation",0.671208958333333,0.328791041666667,1.1832149280958,0.744924503453501,34.7826086956522,51,0.328791041666667,11780,134,220,0.260927777777778,0.265719895833333,1.47879120556864,0.705904259259259,0.709312314814815,0.63480962962963,1.28711510194694
"truncation",0.67275349537037,0.32724650462963,1.64741913405839,0.743214273044744,30.5084745762712,49,0.32724650462963,11776,161,224,0.258476388888889,0.266931875,1.47600957448026,0.708901759259259,0.709882037037037,0.636115092592593,1.82610547916598
"truncation",0.675735138888889,0.324264861111111,2.54353973770058,0.739934881619668,24.9134948096886,44,0.324264861111111,11748,232,252,0.256205555555556,0.270541979166667,1.46237591202435,0.715244259259259,0.714122407407407,0.636786944444445,2.13521510847226
"truncation",0.670764837962963,0.329235162037037,1.04973639120357,0.745417725709123,34.2857142857143,46,0.329235162037037,11755,162,245,0.258063888888889,0.269355625,1.48162689000343,0.707810740740741,0.705570648148148,0.634838981481482,1.67808997369758
"truncation",0.671641064814815,0.328358935185185,1.31308274046772,0.744445249395018,34.7826086956522,50,0.328358935185185,11787,163,213,0.257156944444444,0.266166197916667,1.47965667267644,0.705873703703704,0.70930537037037,0.635692592592593,1.76368365684614
"truncation",0.676728912037037,0.323271087962963,2.84221413920802,0.738848290809593,22.6415094339623,42,0.323271087962963,11735,246,265,0.256197222222222,0.272276510416667,1.45810704285952,0.721463888888889,0.712154722222222,0.636648518518518,2.271705381137
"truncation",0.669020046296296,0.330979953703704,0.525346486155446,0.747361761083254,44.4444444444444,61,0.330979953703704,11820,118,180,0.2643,0.26031640625,1.4903544531056,0.705370925925926,0.701522962962963,0.634593148148148,1.35396095762356
"truncation",0.676927291666667,0.323072708333333,2.9018363148135,0.738631764674382,22.5705329153605,42,0.323072708333333,11741,244,259,0.256069444444444,0.2722215625,1.45738346571993,0.721814814814815,0.712076388888889,0.636908981481481,2.28288883501968
"truncation",0.669256226851852,0.330743773148148,0.59632957340198,0.747098017080805,40.9090909090909,59,0.330743773148148,11804,133,196,0.263794444444444,0.261083385416667,1.48682691260072,0.70013537037037,0.7080775,0.634406018518518,1.25295761205389
"truncation",0.670400300925926,0.329599699074074,0.940176295353504,0.745823054240016,39.1304347826087,55,0.329599699074074,11805,138,195,0.257556944444444,0.263135052083333,1.48566066626262,0.707860462962963,0.702451666666667,0.635644537037037,1.35647773495575
"truncation",0.674241365740741,0.325758634259259,2.0945924081794,0.741574197914549,27.2727272727273,46,0.325758634259259,11750,203,250,0.256602777777778,0.268985677083333,1.46905332921974,0.71500787037037,0.710049259259259,0.635954166666667,1.92328594495323
"truncation",0.668019097222222,0.331980902777778,0.224515389847908,0.748481595929092,42.1052631578947,55,0.331980902777778,11804,114,196,0.260934722222222,0.26393640625,1.49075145102493,0.702913148148148,0.703223981481481,0.63296962962963,1.18975365442415
"truncation",0.670467731481482,0.329532268518518,0.960442269395404,0.745748045018047,39.344262295082,56,0.329532268518518,11799,140,201,0.259255555555556,0.262834166666667,1.4849497116047,0.707147314814815,0.704148611111111,0.6352875,1.29970968568449
"truncation",0.669154907407407,0.330845092592593,0.565878434239146,0.747211138205971,42.603550295858,55,0.330845092592593,11804,129,196,0.261797222222222,0.263386197916667,1.48910676925271,0.703235555555556,0.705012407407407,0.634185833333333,1.20232198231952
"truncation",0.674283680555556,0.325716319444444,2.10730995042065,0.741527660269102,27.0676691729323,45,0.325716319444444,11748,210,252,0.257759722222222,0.269888645833333,1.46823247816272,0.713765277777778,0.711224814814815,0.636072314814815,1.9611042706946
"truncation",0.670010138888889,0.329989861111111,0.822914711942722,0.746257363850008,38.5026737967914,55,0.329989861111111,11796,128,204,0.260458333333333,0.263635104166667,1.48309158011636,0.704159074074074,0.706542592592592,0.634669444444444,1.34327919088276
"truncation",0.673693310185185,0.326306689814815,1.92987658208435,0.742177475181637,28.5714285714286,51,0.326306689814815,11782,182,218,0.257783333333333,0.26522765625,1.47149207869048,0.717177314814815,0.705099259259259,0.636248333333333,1.8221900190792
"truncation",0.670938888888889,0.329061111111111,1.10204667572834,0.745224353931887,37.5,53,0.329061111111111,11786,150,214,0.257986111111111,0.264029010416667,1.48344424382579,0.707641574074074,0.704588796296296,0.635762592592593,1.43028575866919
"truncation",0.673092824074074,0.326907175925926,1.74940296978774,0.742839593763036,30.379746835443,50,0.326907175925926,11786,196,214,0.259772222222222,0.266312291666667,1.47522917500813,0.711138055555556,0.7089125,0.63616037037037,1.75775843721918
"truncation",0.672457291666667,0.327542708333333,1.55839633837024,0.743541643753708,31.578947368421,52,0.327542708333333,11784,148,216,0.260569444444444,0.265136145833333,1.47560126699627,0.709255092592592,0.708942407407407,0.635815833333333,1.55297131459686
"truncation",0.669276412037037,0.330723587962963,0.60239614716251,0.747075484818268,42.8571428571429,61,0.330723587962963,11827,117,173,0.262604166666667,0.260489010416667,1.48956265419891,0.704492222222222,0.702095092592592,0.635259166666667,1.10176436910995
"truncation",0.678110462962963,0.321889537037037,3.25743354488608,0.737342995439534,22.2910216718266,46,0.321889537037037,11763,257,237,0.254820833333333,0.268847552083333,1.45469001887261,0.724523703703704,0.712102407407407,0.63790787037037,2.13357608398412
"truncation",0.670628634259259,0.329371365740741,1.00880093247981,0.745569118968911,34.4497607655502,54,0.329371365740741,11787,171,213,0.263434722222222,0.263948489583333,1.48195380178671,0.707233611111111,0.706044259259259,0.634618333333333,1.64397946858583
"truncation",0.669757615740741,0.330242384259259,0.747019926215855,0.74653873020467,41.8604651162791,58,0.330242384259259,11821,132,179,0.258336111111111,0.261661822916667,1.48817185624473,0.703890925925926,0.704219722222222,0.635459907407407,1.35716320550946
"truncation",0.673121805555555,0.326878194444445,1.75811323394853,0.742807610559175,30.6382978723404,51,0.326878194444444,11780,181,220,0.257731944444444,0.265429322916667,1.47540011683126,0.710189074074074,0.709363888888889,0.63646712962963,1.93518327455373
"truncation",0.671038402777778,0.328961597222222,1.13195516265107,0.745113838388741,34.7826086956522,52,0.328961597222222,11793,150,207,0.258180555555556,0.264679479166667,1.48376630393325,0.709604907407408,0.704484814814815,0.635031944444444,1.5301008282701
"truncation",0.669791203703704,0.330208796296296,0.757114649296772,0.746501293589973,39.1304347826087,51,0.330208796296296,11783,133,217,0.259868055555556,0.265848645833333,1.48567402090578,0.704090185185185,0.705835185185185,0.634619722222222,1.16749668881766
"truncation",0.676174907407407,0.323825092592593,2.67571034355275,0.739453645088816,24.0802675585284,43,0.323825092592593,11743,229,257,0.255888888888889,0.271398645833333,1.46109197825009,0.720757314814815,0.7101175,0.636912407407407,2.21079060193086
"truncation",0.669904351851852,0.330095648148148,0.791120856339847,0.746375208069367,38.7096774193548,55,0.330095648148148,11792,127,208,0.259936111111111,0.26304984375,1.48536983718409,0.708764166666667,0.70179287037037,0.634530185185185,1.18449183269383
"truncation",0.671629375,0.328370625,1.3095694150674,0.744458206581569,33.9622641509434,51,0.328370625,11788,182,212,0.260411111111111,0.26584296875,1.4791832001718,0.708098055555555,0.707073888888889,0.635672777777778,1.47193137078157
"truncation",0.67014949074074,0.32985050925926,0.864796333546538,0.74610218601723,38.2978723404255,55,0.329850509259259,11792,142,208,0.260894444444444,0.263639739583333,1.48419635944116,0.704404722222222,0.706994351851852,0.634599444444444,1.13596712185085
"truncation",0.672510416666666,0.327489583333334,1.57436283697163,0.743482907637738,31.4410480349345,54,0.327489583333333,11798,163,202,0.260419444444444,0.26407671875,1.47466694232427,0.714698981481481,0.703941759259259,0.635700462962963,1.70539567813852
"truncation",0.669494212962963,0.330505787037037,0.667855312888517,0.746832445029156,39.7790055248619,54,0.330505787037037,11801,136,199,0.259159722222222,0.2641725,1.48731446553139,0.703601018518518,0.705090833333333,0.6346425,1.18113244017817
"truncation",0.669385277777778,0.330614722222222,0.635115294405583,0.746953983899822,42.603550295858,59,0.330614722222222,11813,132,187,0.261395833333333,0.261642083333333,1.48783370836892,0.70301712962963,0.705014907407407,0.634754537037037,1.24771312882582
"truncation",0.668629884259259,0.331370115740741,0.408084902744731,0.74779786511326,41.6184971098266,55,0.331370115740741,11806,129,194,0.263918055555556,0.263546927083333,1.48920563825643,0.702103888888889,0.704943981481482,0.633735833333333,1.22643599442755
"truncation",0.670599282407408,0.329400717592592,0.999979355039047,0.745601752219347,33.9622641509434,51,0.329400717592593,11781,162,219,0.262548611111111,0.266053489583333,1.48110180568041,0.704233148148148,0.709284722222222,0.63443962962963,1.70742136176583
"truncation",0.669786759259259,0.330213240740741,0.755778889936541,0.746506247082232,38.0952380952381,58,0.330213240740741,11813,148,187,0.260863888888889,0.261932760416667,1.48548835821419,0.708798796296296,0.701570092592593,0.634389074074074,1.28988367695275
"truncation",0.672106574074074,0.327893425925926,1.45298961928059,0.74392963748171,32.1428571428571,52,0.327893425925926,11785,151,215,0.259518055555556,0.264785052083333,1.47783646399394,0.709071574074074,0.708237685185185,0.635558518518519,1.87502258063712
"truncation",0.670258564814815,0.329741435185185,0.897578094509626,0.745980769582772,38.7096774193548,58,0.329741435185185,11809,131,191,0.259640277777778,0.261660260416667,1.48485279298825,0.707530462962963,0.703234351851852,0.635134722222222,1.50032709535548
"truncation",0.670111967592593,0.329888032407407,0.853518906865588,0.746143964263573,37.3056994818653,52,0.329888032407407,11783,144,217,0.261634722222222,0.26509046875,1.4858818540002,0.705430185185185,0.7054825,0.634767592592593,1.38849175470191
"truncation",0.673615300925926,0.326384699074074,1.90643122248216,0.742263424409628,28.9156626506024,51,0.326384699074074,11784,182,216,0.258413888888889,0.265623333333333,1.47226914733956,0.712221111111111,0.70924787037037,0.636496111111111,1.53136066265062
"truncation",0.671378194444445,0.328621805555555,1.23407813998053,0.744736728326041,35.8208955223881,51,0.328621805555556,11784,156,216,0.261551388888889,0.265870729166667,1.47986718769868,0.709241851851852,0.704825740740741,0.635722592592593,1.30401214927357
"truncation",0.670920925925926,0.329079074074074,1.09664798164784,0.745244306264496,39.7790055248619,57,0.329079074074074,11797,144,203,0.259438888888889,0.261880989583333,1.48451807647236,0.706694351851852,0.704911203703704,0.636039074074074,1.35045351097286
"truncation",0.671978009259259,0.328021990740741,1.41434999695704,0.744071968294267,34.9514563106796,53,0.328021990740741,11798,147,202,0.258581944444444,0.264140208333333,1.47859053878689,0.710171759259259,0.705440648148148,0.636149814814815,1.34902076473989
"truncation",0.670880486111111,0.329119513888889,1.08449396288672,0.745289228634965,37.1134020618557,53,0.329119513888889,11790,140,210,0.260584722222222,0.264748177083333,1.4805788931461,0.707405740740741,0.705647314814815,0.635234444444444,1.33289144944888
"truncation",0.672285555555555,0.327714444444445,1.50678176184548,0.743731582313732,30.6382978723404,52,0.327714444444444,11792,188,208,0.258820833333333,0.265089010416667,1.47559164377099,0.711178240740741,0.708236944444445,0.634863518518519,1.7096508469924
"truncation",0.670796435185185,0.329203564814815,1.05923280540445,0.745382613522635,37.696335078534,50,0.329203564814815,11792,155,208,0.2568375,0.266298385416667,1.48450994527877,0.705747314814815,0.706358611111111,0.635539907407408,1.48736378174657
"truncation",0.670477175925926,0.329522824074074,0.963280758035583,0.745737540296584,38.9189189189189,55,0.329522824074074,11790,146,210,0.260243055555556,0.263327239583333,1.48458799174903,0.704568888888889,0.70626,0.635539907407407,1.61957661484629
"truncation",0.671740092592592,0.328259907407408,1.34284512871043,0.744335503438899,32.8767123287671,49,0.328259907407407,11762,166,238,0.258895833333333,0.267158229166667,1.47919166747719,0.708548981481481,0.707570648148148,0.63542037037037,1.7451428344073
